CourseType,Description,Locations,MaximumAge,MinimumAge,Provider,SkillLevel,Title,Topic,URL
Class / Web Course,"Office 365 Introduction Course Outline
           (1 day)
       
       
        Version 365
        
       
       
Special Note to New Hampshire Residents
This course has not yet been approved by the State's Department of Education. Please contact us to get an update as to when the class should be available in New Hampshire.

Who this class is for
Anyone with an Office 365 subscription, that would like to learn ways to streamline daily workflow, communicate, and collaborate quickly and easily with co-workers

What is Office 365
      How is Office 365 different from Office ProPlus
      Office 365 Mobility
o     Online Apps
o     Device Apps
o     Desktop Applications

Office 365 Navigation
      Office 365 Start Page
o     Navigate with the Start Menu
o     Find Apps and documents
o     Keep documents available for instant access
o     Customize Landing Page

Access Email on the Go with Outlook on the Web
      Organize and manage your inbox
      Instantly communicate with colleagues
      Modern Email attachments
      Organize meetings on the go

Work with your documents with OneDrive for Business
      Store Personal Documents with access anytime, anywhere, any device
o     Create new, or upload existing
o     Discover all your relevant documents
o     See Documents shared with you
      Co-Author in Real-time
      Offline Sync for access without internet connection
      See your Team documents

SharePoint
      SharePoint Start Screen and new search features
o     Following sites
      Create SharePoint sites to collaborate with colleagues
o     Document libraries
o     Site Notebook
o     Persistent Conversations

Work and Collaborate better with Teams
      Creating a Microsoft Team and making an existing group a team
o     Team Resources
     Shared Documents
      Upload, create, and share documents
     Notebook
     Persistent Conversations
     Group Calendar
     Planner
     SharePoint Site
      Add and customize tabs to access team resources
      Creating meetings and joining meetings from Teams
      Start an online meeting

Planner Hub
      Create plans for Teams
      Quickly view the status of a plan
      Easily edit and modify a plan
      See all tasks assigned to yourself

Find relevant documents and people within your organization with Delve
      Search and discover documents
      Communicate with colleagues
      Create boards for easier access to relevant documents

Sway
      Create interactive, visual presentations quickly and easily
      Share and collaborate on presentations with colleagues

Flow
      Easily automate processes

Forms
      Create surveys and quizzes

To-Do
      Create your personal To Do list that syncs up everywhere
      Add steps to your tasks
View outline in Word

       
       WOI365","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Office 365 Introduction Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WOI365
Class / Web Course,"
In our fast-paced digital world, the need to capture ideas, meeting notes, and to-do items is ever present. Microsoft® Office OneNote® provides a way for you to efficiently create and collect your notes in an electronic notebook. This course will introduce you to using OneNote notebooks to store a wide variety of content in an organized structure, access the content from anywhere, and also share it with others. Additionally, learning how OneNote and the other applications in the suite are integrated increases your productivity with Microsoft Office.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Microsoft Office OneNote Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WON116
Class / Web Course,"
Email has become one of the most widely used methods of communication, whether for personal or business communications. In most organizations, large or small, email is the preferred form of communicating information amongst employees. As email grows in popularity and use, most organizations have found the need to implement a corporate mail management system such as Microsoft® Office Outlook® to handle the messages and meeting invitations sent among employees.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Outlook Introduction Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WOU116
Class / Web Course,"
This course is intended for people who have a basic understanding of Microsoft® Windows® and want to know how to use Outlooks advanced features to manage their email communications, calendar events, contact information, search functions, and other communication tasks.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Outlook Intermediate Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WOU216
Class / Web Course,"
Email has become one of the most widely used methods of communication, whether for personal or business communications. In most organizations, large or small, email is the preferred form of communicating information amongst employees. As email grows in popularity and use, most organizations have found the need to implement a corporate mail management system such as Microsoft® Office Outlook® to handle the messages and meeting invitations sent among employees.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Outlook Introduction Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WOU116
Class / Web Course,"
This course is intended for people who have a basic understanding of Microsoft® Windows® and want to know how to use Outlooks advanced features to manage their email communications, calendar events, contact information, search functions, and other communication tasks.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,Outlook Intermediate Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WOU216
Class / Web Course,"
This one-day class offers tips, tricks and timesavers that will help you get the most from PowerPoint. It is a easy quick-paced class that will touch on most of the popular PowerPoint features and how to access them efficiently. This is a great ""refresher"" course for individuals with prior PowerPoint experience who want to quickly update their skills and learn the latest tips, tricks and timesavers!","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,"PowerPoint Tips, Tricks and Timesavers with Designer, Morph and Zoom Course Outline | ONLC",Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WPPT16
Class / Web Course,"
It's hard to imagine a day going by without people passing along large amounts of information. Messages are everywhere, and the number of messages we receive seems to be increasing each day. Whether via phone, email, mass media, or personal interaction, we are subjected to a constant stream of information. With so much communication to contend with, it can be difficult to grab people's attention. But, we are often called upon to do just that. So, how do you grab and maintain an audience's focus when you're asked to present important information? By being clear, organized, and engaging. And, that is exactly what Microsoft® PowerPoint® 2016 can help you do.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,PowerPoint Introduction Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WPP116
Class / Web Course,"
Meetings, instruction, training, pitches; these are all a part of our daily lives. We are often called upon to deliver presentations with little notice, at multiple venues, and with varying requirements. And, some of these presentations include sensitive information that needs to be guarded. Given all the variables, it may seem an overwhelming task to deliver your content, on time, to all audiences, and to only those who need to see it. Oh, and by the way, you need to make it interesting, informative, and memorable. So, how do you do it? Without the help of a robust set of tools, it would be nearly impossible. But, Microsoft® PowerPoint® provides you with a variety of such tools that can help you deliver content in nearly any situation, while saving time and effort. By taking advantage of these tools, you will be creating presentations that not only stand out from the crowd, but also don't consume all of your available time.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,PowerPoint Beyond the Basics Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WPP216
Class / Web Course,"
It's hard to imagine a day going by without people passing along large amounts of information. Messages are everywhere, and the number of messages we receive seems to be increasing each day. Whether via phone, email, mass media, or personal interaction, we are subjected to a constant stream of information. With so much communication to contend with, it can be difficult to grab people's attention. But, we are often called upon to do just that. So, how do you grab and maintain an audience's focus when you're asked to present important information? By being clear, organized, and engaging. And, that is exactly what Microsoft® PowerPoint® 2016 can help you do.","['1700 7th Ave #2100', '14205 SE 36th St #100', '19125 North Creek Pkwy #120']",-1,-1,ONLC,Intermediate / Advanced,PowerPoint Introduction Course Outline | ONLC,Software,https://www.onlc.com/outline.asp?loc=WASE&ccode=WPP116
